county,county_fips,state_id,state_name,lat,lng,population
Pierce,13229,GA,Georgia,31.3588,-82.2128,19336
Benton,29015,MO,Missouri,38.2948,-93.2879,19305
Marion,21155,KY,Kentucky,37.5525,-85.2696,19257
Long,13183,GA,Georgia,31.7526,-81.7457,19236
East Feliciana,22037,LA,Louisiana,30.8451,-91.0455,19228
Perry,29157,MO,Missouri,37.7072,-89.8244,19227
Hampton,45049,SC,South Carolina,32.7763,-81.1407,19223
Berrien,13019,GA,Georgia,31.276,-83.2296,19206
Langlade,55067,WI,Wisconsin,45.2623,-89.0719,19167
Elbert,13105,GA,Georgia,34.1168,-82.8401,19164
Marengo,1091,AL,Alabama,32.2476,-87.7896,19138
Perry,18123,IN,Indiana,38.0796,-86.638,19091
Bertie,37015,NC,North Carolina,36.0662,-76.9787,19081
Los Alamos,35028,NM,New Mexico,35.8693,-106.3073,18976
Jefferson,20087,KS,Kansas,39.2358,-95.3834,18974
Spencer,21215,KY,Kentucky,38.0325,-85.3279,18945
Brantley,13025,GA,Georgia,31.1969,-81.9819,18924
Banks,13011,GA,Georgia,34.3543,-83.4972,18900
Plumas,6063,CA,California,40.0047,-120.8386,18844
Lamar,13171,GA,Georgia,33.0765,-84.1394,18834
Hart,21099,KY,Kentucky,37.2999,-85.8847,18833
Crawford,17033,IL,Illinois,39.0027,-87.7595,18833
Morgan,13211,GA,Georgia,33.5908,-83.4924,18832
Covington,28031,MS,Mississippi,31.6332,-89.5526,18810
Green Lake,55047,WI,Wisconsin,43.8004,-89.0448,18807
Harrison,21097,KY,Kentucky,38.4418,-84.3314,18763
Paulding,39125,OH,Ohio,41.1166,-84.5802,18742
Roosevelt,35041,NM,New Mexico,34.0212,-103.4801,18723
Houston,27055,MN,Minnesota,43.6714,-91.4929,18670
Waseca,27161,MN,Minnesota,44.0221,-93.5873,18658
Deaf Smith,48117,TX,Texas,34.966,-102.6049,18617
Dickinson,20041,KS,Kansas,38.8665,-97.1527,18614
Pike,13231,GA,Georgia,33.0923,-84.3892,18565
Madison,12079,FL,Florida,30.4441,-83.4701,18557
Humphreys,47085,TN,Tennessee,36.0409,-87.7757,18528
Cedar,19031,IA,Iowa,41.7723,-91.1324,18475
Macon,1087,AL,Alabama,32.3859,-85.6927,18437
Appling,13001,GA,Georgia,31.7493,-82.289,18428
Bosque,48035,TX,Texas,31.9004,-97.6343,18428
Fentress,47049,TN,Tennessee,36.3805,-84.9325,18405
Poweshiek,19157,IA,Iowa,41.6864,-92.5315,18391
Park,8093,CO,Colorado,39.1194,-105.7172,18345
Beadle,46005,SD,South Dakota,44.4145,-98.2781,18338
Simpson,21213,KY,Kentucky,36.7419,-86.5823,18319
Attala,28007,MS,Mississippi,33.0863,-89.5815,18308
Eastland,48133,TX,Texas,32.3271,-98.8323,18289
Otero,8089,CO,Colorado,37.9026,-103.7164,18284
Stone,28131,MS,Mississippi,30.79,-89.1177,18282
Drew,5043,AR,Arkansas,33.5894,-91.72,18263
Bethel,2050,AK,Alaska,60.9131,-159.8186,18263
Wright,29229,MO,Missouri,37.2702,-92.4687,18256
Gilchrist,12041,FL,Florida,29.7258,-82.8004,18245
Burleson,48051,TX,Texas,30.4925,-96.6215,18237
Grant,5053,AR,Arkansas,34.29,-92.4236,18229
Andrews,48003,TX,Texas,32.305,-102.6378,18227
Montour,42093,PA,Pennsylvania,41.0279,-76.6586,18178
Pike,29163,MO,Missouri,39.3438,-91.1714,18158
Jefferson,19101,IA,Iowa,41.0318,-91.9489,18153
Phillips,5107,AR,Arkansas,34.4275,-90.8489,18151
Winston,28159,MS,Mississippi,33.0885,-89.0344,18116
McDowell,54047,WV,West Virginia,37.3785,-81.6536,18083
Pitkin,8097,CO,Colorado,39.2171,-106.9166,17980
Young,48503,TX,Texas,33.1767,-98.6878,17961
Randolph,5121,AR,Arkansas,36.3415,-91.0276,17934
Inyo,6027,CA,California,36.5111,-117.4107,17930
Ste. Genevieve,29186,MO,Missouri,37.8944,-90.1944,17887
Westmoreland,51193,VA,Virginia,38.112,-76.8042,17873
Yancey,37199,NC,North Carolina,35.8989,-82.3076,17870
Russell,21207,KY,Kentucky,36.991,-85.0587,17846
Schuyler,36097,NY,New York,42.3938,-76.8752,17845
Radford,51750,VA,Virginia,37.1229,-80.5587,17833
Southampton,51175,VA,Virginia,36.7204,-77.1061,17829
Unicoi,47171,TN,Tennessee,36.1107,-82.4323,17821
Hancock,17067,IL,Illinois,40.4038,-91.1647,17820
Greene,13133,GA,Georgia,33.5788,-83.1667,17808
Morgan,54065,WV,West Virginia,39.5604,-78.2578,17800
Franklin,5047,AR,Arkansas,35.5123,-93.8906,17785
Gem,16045,ID,Idaho,44.0616,-116.3975,17771
Arkansas,5001,AR,Arkansas,34.2892,-91.3742,17761
Johnson,47091,TN,Tennessee,36.4549,-81.8518,17755
Kalkaska,26079,MI,Michigan,44.6847,-85.0902,17725
Benzie,26019,MI,Michigan,44.6387,-86.0155,17703
Patrick,51141,VA,Virginia,36.6783,-80.2844,17660
Hughes,46065,SD,South Dakota,44.389,-99.996,17560
Garrard,21079,KY,Kentucky,37.6396,-84.5377,17554
Andrew,29003,MO,Missouri,39.9835,-94.8021,17554
Manassas Park,51685,VA,Virginia,38.7709,-77.4429,17548
Clayton,19043,IA,Iowa,42.8448,-91.3414,17527
Cooper,29053,MO,Missouri,38.8436,-92.8101,17522
Avery,37011,NC,North Carolina,36.0766,-81.9226,17510
Dukes,25007,MA,Massachusetts,41.3961,-70.6501,17430
Holmes,28051,MS,Mississippi,33.1235,-90.092,17414
Richland,55103,WI,Wisconsin,43.3756,-90.4295,17408
Haywood,47075,TN,Tennessee,35.5832,-89.2838,17391
McCreary,21147,KY,Kentucky,36.7371,-84.4842,17333
Leon,48289,TX,Texas,31.2965,-95.9957,17325
Mariposa,6043,CA,California,37.5815,-119.9055,17319
Colonial Heights,51570,VA,Virginia,37.265,-77.3969,17283
Falls,48145,TX,Texas,31.2533,-96.9359,17281
New Madrid,29143,MO,Missouri,36.5946,-89.6517,17275
Edgar,17045,IL,Illinois,39.6785,-87.7456,17272
Dickinson,19059,IA,Iowa,43.378,-95.1508,17260
Chester,47023,TN,Tennessee,35.4217,-88.6135,17260
Cook,13075,GA,Georgia,31.154,-83.4305,17217
Seward,31159,NE,Nebraska,40.8724,-97.1395,17217
Sharp,5135,AR,Arkansas,36.1612,-91.4798,17217
Lee,48287,TX,Texas,30.3107,-96.9657,17174
Lee,45061,SC,South Carolina,34.1633,-80.2545,17144
Henry,1067,AL,Alabama,31.5147,-85.2414,17123
Mason,21161,KY,Kentucky,38.5952,-83.8242,17122
Gunnison,8051,CO,Colorado,38.6668,-107.0317,17119
Delaware,19055,IA,Iowa,42.4712,-91.3673,17107
Robertson,48395,TX,Texas,31.027,-96.5129,17094
Buckingham,51029,VA,Virginia,37.5722,-78.5287,17087
Chickasaw,28017,MS,Mississippi,33.9208,-88.9479,17060
Bristol,51520,VA,Virginia,36.6181,-82.1604,17059
Crawford,19047,IA,Iowa,42.0372,-95.382,16998
King William,51101,VA,Virginia,37.7066,-77.0885,16985
Warren,17187,IL,Illinois,40.8488,-90.615,16981
Tama,19171,IA,Iowa,42.0798,-92.5325,16962
San Juan,53055,WA,Washington,48.5782,-122.965,16953
Sevier,5133,AR,Arkansas,33.9972,-94.2412,16947
Hardin,19083,IA,Iowa,42.3839,-93.2404,16924
Scurry,48415,TX,Texas,32.7463,-100.9164,16918
Parke,18121,IN,Indiana,39.7736,-87.2064,16912
Jackson,5067,AR,Arkansas,35.5992,-91.2145,16908
Ben Hill,13017,GA,Georgia,31.7598,-83.2205,16889
Piscataquis,23021,ME,Maine,45.8373,-69.2846,16864
Rabun,13241,GA,Georgia,34.8818,-83.402,16859
Dallas,29059,MO,Missouri,37.6804,-93.0237,16841
Humboldt,32013,NV,Nevada,41.4068,-118.112,16834
Union,17181,IL,Illinois,37.4713,-89.2551,16829
Taylor,54091,WV,West Virginia,39.336,-80.0462,16817
Polk,47139,TN,Tennessee,35.1199,-84.5233,16807
Rockcastle,21203,KY,Kentucky,37.3651,-84.316,16795
Giles,51071,VA,Virginia,37.3142,-80.7029,16760
Dixie,12029,FL,Florida,29.6082,-83.1588,16740
Socorro,35053,NM,New Mexico,34.0072,-106.9304,16723
Marshall,40095,OK,Oklahoma,34.0245,-96.7691,16688
Potter,42105,PA,Pennsylvania,41.7449,-77.8958,16685
Lafayette,55065,WI,Wisconsin,42.6605,-90.1317,16682
Wayne,47181,TN,Tennessee,35.2399,-87.788,16638
Rush,18139,IN,Indiana,39.62,-85.4658,16632
Marion,5089,AR,Arkansas,36.2684,-92.6842,16586
Van Buren,5141,AR,Arkansas,35.5806,-92.5157,16578
Cross,5037,AR,Arkansas,35.2957,-90.7711,16576
Barbour,54001,WV,West Virginia,39.1329,-80.003,16543
Bond,17005,IL,Illinois,38.8868,-89.4356,16520
Park,30067,MT,Montana,45.4884,-110.5267,16513
Lawrence,5075,AR,Arkansas,36.0412,-91.107,16511
Idaho,16049,ID,Idaho,45.8441,-115.4675,16511
Sawyer,55113,WI,Wisconsin,45.88,-91.1446,16477
Fountain,18045,IN,Indiana,40.1209,-87.242,16456
Jasper,28061,MS,Mississippi,32.0191,-89.1189,16454
Hill,30041,MT,Montana,48.6282,-110.1112,16422
Piatt,17147,IL,Illinois,40.0103,-88.5911,16412
Fayette,1057,AL,Alabama,33.7212,-87.7389,16406
Pawnee,40117,OK,Oklahoma,36.3169,-96.6992,16402
Madison,5087,AR,Arkansas,36.011,-93.7246,16393
Washington,1129,AL,Alabama,31.4076,-88.2079,16336
Brunswick,51025,VA,Virginia,36.7648,-77.859,16336
Pemiscot,29155,MO,Missouri,36.2114,-89.7854,16330
Wayne,17191,IL,Illinois,38.4295,-88.4256,16309
Bates,29013,MO,Missouri,38.2573,-94.34,16282
Richland,38077,ND,North Dakota,46.2646,-96.9483,16245
Atchison,20005,KS,Kansas,39.5318,-95.3135,16210
Kanabec,27065,MN,Minnesota,45.9452,-93.2934,16205
Dade,13083,GA,Georgia,34.8546,-85.5045,16183
Crawford,55023,WI,Wisconsin,43.2395,-90.931,16155
Iowa,19095,IA,Iowa,41.6863,-92.0655,16155
Alamosa,8003,CO,Colorado,37.5729,-105.7883,16153
Madison,19121,IA,Iowa,41.3307,-94.0156,16148
Clay,19041,IA,Iowa,43.0826,-95.1509,16138
Benton,47005,TN,Tennessee,36.0698,-88.0683,16133
Baker,41001,OR,Oregon,44.7092,-117.6753,16090
Lewis,54041,WV,West Virginia,38.9959,-80.5022,16024
Neosho,20133,KS,Kansas,37.5585,-95.3068,16008
Henry,21103,KY,Kentucky,38.4485,-85.1189,15999
Casey,21045,KY,Kentucky,37.3223,-84.9284,15968
Otoe,31131,NE,Nebraska,40.6485,-96.1348,15965
Smith,28129,MS,Mississippi,32.0177,-89.5067,15919
Moniteau,29135,MO,Missouri,38.6328,-92.5831,15907
Telfair,13271,GA,Georgia,31.9298,-82.939,15871
Osage,20139,KS,Kansas,38.6523,-95.7269,15855
Claiborne,22027,LA,Louisiana,32.8227,-92.9958,15854
Lawrence,17101,IL,Illinois,38.72,-87.7268,15830
Aitkin,27001,MN,Minnesota,46.6083,-93.4154,15826
Jackson,22049,LA,Louisiana,32.302,-92.5579,15822
Appomattox,51011,VA,Virginia,37.3724,-78.8126,15814
Kingfisher,40073,OK,Oklahoma,35.9454,-97.9421,15811
Floyd,51063,VA,Virginia,36.9316,-80.3626,15766
De Witt,17039,IL,Illinois,40.1746,-88.9041,15764
Washburn,55129,WI,Wisconsin,45.8992,-91.7913,15726
Pecos,48371,TX,Texas,30.781,-102.7236,15725
Floyd,19067,IA,Iowa,43.0599,-92.789,15713
Richland,17159,IL,Illinois,38.7124,-88.0851,15677
Union,46127,SD,South Dakota,42.8326,-96.656,15659
Grayson,51077,VA,Virginia,36.6565,-81.2249,15651
Clarke,28023,MS,Mississippi,32.0414,-88.6894,15612
Lawrence,21127,KY,Kentucky,38.0679,-82.7348,15604
Clark,17023,IL,Illinois,39.3336,-87.7877,15602
Pike,17149,IL,Illinois,39.6225,-90.8863,15571
Brooks,13027,GA,Georgia,30.842,-83.5802,15548
Karnes,48255,TX,Texas,28.9057,-97.8594,15547
Reeves,48389,TX,Texas,31.3231,-103.6931,15546
Grand,8049,CO,Colorado,40.1026,-106.1183,15536
Ashland,55003,WI,Wisconsin,46.3148,-90.6781,15524
Dent,29065,MO,Missouri,37.6066,-91.5079,15518
Mercer,17131,IL,Illinois,41.2053,-90.7414,15503
Jefferson,13163,GA,Georgia,33.0549,-82.4182,15489
Vermillion,18165,IN,Indiana,39.8538,-87.464,15485
Torrance,35057,NM,New Mexico,34.6405,-105.8508,15477
West Feliciana,22125,LA,Louisiana,30.8798,-91.42,15441
Marquette,55077,WI,Wisconsin,43.8196,-89.3987,15380
Burnett,55013,WI,Wisconsin,45.8627,-92.3676,15363
Nottoway,51135,VA,Virginia,37.1431,-78.0512,15338
San Juan,49037,UT,Utah,37.626,-109.8045,15295
Wetzel,54103,WV,West Virginia,39.6053,-80.6391,15291
Union,12125,FL,Florida,30.0438,-82.3714,15282
Gooding,16047,ID,Idaho,42.971,-114.8116,15280
Roseau,27135,MN,Minnesota,48.7751,-95.8108,15259
Page,19145,IA,Iowa,40.7391,-95.1502,15205
Redwood,27127,MN,Minnesota,44.4037,-95.2538,15193
Macon,29121,MO,Missouri,39.8308,-92.5646,15154
Tipton,18159,IN,Indiana,40.3114,-86.0519,15154
Harrison,39067,OH,Ohio,40.2938,-81.0911,15132
Brown,18013,IN,Indiana,39.1962,-86.2274,15093
Bayfield,55007,WI,Wisconsin,46.5237,-91.2009,15088
Missaukee,26113,MI,Michigan,44.3374,-85.0947,15075
Gulf,12045,FL,Florida,29.9556,-85.2266,15073
Carbon,56007,WY,Wyoming,41.6946,-106.9307,15073
Jeff Davis,13161,GA,Georgia,31.8056,-82.6369,15063
Knott,21119,KY,Kentucky,37.354,-82.9541,15041
Oglethorpe,13221,GA,Georgia,33.8807,-83.0807,15040
Williamsburg,51830,VA,Virginia,37.2693,-76.7076,15034
Alleghany,51005,VA,Virginia,37.7878,-80.0062,15030
Mills,19129,IA,Iowa,41.0334,-95.6213,15023
Arenac,26011,MI,Michigan,44.0656,-83.8952,15013
Livingston,29117,MO,Missouri,39.7821,-93.5483,14969
Bledsoe,47007,TN,Tennessee,35.5964,-85.2051,14961
Mitchell,37121,NC,North Carolina,36.0133,-82.1636,14959
Cleburne,1029,AL,Alabama,33.6746,-85.5188,14952
LaSalle,22059,LA,Louisiana,31.6768,-92.1604,14950
Sequatchie,47153,TN,Tennessee,35.3712,-85.4106,14936
Hamilton,19079,IA,Iowa,42.3838,-93.7068,14905
Nolan,48353,TX,Texas,32.3035,-100.4061,14901
Sibley,27143,MN,Minnesota,44.5795,-94.2321,14871
Kossuth,19109,IA,Iowa,43.2041,-94.2067,14864
Jackson,48239,TX,Texas,28.9542,-96.5776,14822
Nelson,51125,VA,Virginia,37.7874,-78.8868,14812
Hale,1065,AL,Alabama,32.7627,-87.6291,14754
Choctaw,40023,OK,Oklahoma,34.0266,-95.5522,14727
Gogebic,26053,MI,Michigan,46.4087,-89.6944,14715
Clay,5021,AR,Arkansas,36.3682,-90.4175,14710
Trinity,48455,TX,Texas,31.0888,-95.1355,14689
Gasconade,29073,MO,Missouri,38.4409,-91.5079,14673
Calhoun,45017,SC,South Carolina,33.6749,-80.7803,14608
Pendleton,21191,KY,Kentucky,38.6956,-84.3603,14587
Union,21225,KY,Kentucky,37.6584,-87.9454,14582
Renville,27129,MN,Minnesota,44.7268,-94.9471,14572
Trigg,21221,KY,Kentucky,36.8064,-87.8733,14569
Morgan,39115,OH,Ohio,39.6204,-81.8527,14557
Moultrie,17139,IL,Illinois,39.6415,-88.6193,14557
Bourbon,20011,KS,Kansas,37.8552,-94.8493,14539
Dickenson,51051,VA,Virginia,37.1258,-82.3504,14524
Fleming,21069,KY,Kentucky,38.3701,-83.6966,14519
Butler,19023,IA,Iowa,42.7316,-92.7902,14508
Clarke,51043,VA,Virginia,39.1123,-77.9967,14498
Fulton,42057,PA,Pennsylvania,39.9253,-78.1127,14492
Rolette,38079,ND,North Dakota,48.7725,-99.8409,14437
Walthall,28147,MS,Mississippi,31.1484,-90.1061,14423
Calhoun,28013,MS,Mississippi,33.9365,-89.3365,14417
Noble,39121,OH,Ohio,39.766,-81.4555,14410
Carroll,17015,IL,Illinois,42.0688,-89.9343,14398
Hamilton,12047,FL,Florida,30.4964,-82.9479,14397
Mono,6051,CA,California,37.9391,-118.8869,14395
Cannon,47015,TN,Tennessee,35.8087,-86.0617,14374
Madison,48313,TX,Texas,30.9655,-95.9284,14329
Calhoun,12013,FL,Florida,30.406,-85.1972,14324
Las Animas,8071,CO,Colorado,37.3158,-104.0387,14323
Crockett,47033,TN,Tennessee,35.8135,-89.1395,14310
Falls Church,51610,VA,Virginia,38.8847,-77.1751,14309
Jefferson,12065,FL,Florida,30.4375,-83.8953,14278
Oglala Lakota,46102,SD,South Dakota,43.3355,-102.5516,14277
Craig,40035,OK,Oklahoma,36.7618,-95.2085,14274
Larue,21123,KY,Kentucky,37.5458,-85.6979,14269
Zapata,48505,TX,Texas,27.0008,-99.1686,14243
Swain,37173,NC,North Carolina,35.4868,-83.4928,14241
Bamberg,45009,SC,South Carolina,33.2148,-81.0542,14236
Saline,31151,NE,Nebraska,40.5241,-97.1409,14221
McIntosh,13191,GA,Georgia,31.4963,-81.4103,14217
Estill,21065,KY,Kentucky,37.6924,-83.9643,14187
Winn,22127,LA,Louisiana,31.9442,-92.6369,14165
Cedar,29039,MO,Missouri,37.7239,-93.8566,14144
Pennington,27113,MN,Minnesota,48.0663,-96.0367,14110
Clay,46027,SD,South Dakota,42.9146,-96.9756,14076
Rusk,55107,WI,Wisconsin,45.4752,-91.1331,14074
Jasper,13159,GA,Georgia,33.3164,-83.6881,14074
Harrison,19085,IA,Iowa,41.6829,-95.8168,14043
Massac,17127,IL,Illinois,37.2189,-88.7076,14041
Tallahatchie,28135,MS,Mississippi,33.9505,-90.1733,14041
Braxton,54007,WV,West Virginia,38.6999,-80.7193,14032
Chowan,37041,NC,North Carolina,36.1508,-76.6079,13995
Newton,18111,IN,Indiana,40.9558,-87.3976,13981
Screven,13251,GA,Georgia,32.7505,-81.6119,13977
Murray,40099,OK,Oklahoma,34.4823,-97.0679,13972
Washington,17189,IL,Illinois,38.3522,-89.4105,13967
Callahan,48059,TX,Texas,32.2977,-99.3735,13959
Crawford,26039,MI,Michigan,44.6836,-84.6103,13904
Lamar,1075,AL,Alabama,33.7792,-88.0969,13854
Converse,56009,WY,Wyoming,42.9724,-105.5071,13842
McKenzie,38053,ND,North Dakota,47.7402,-103.3953,13836
Ketchikan Gateway,2130,AK,Alaska,55.5852,-130.9288,13833
Roane,54087,WV,West Virginia,38.714,-81.3483,13831
Monroe,39111,OH,Ohio,39.7274,-81.0829,13827
Crenshaw,1041,AL,Alabama,31.7315,-86.3135,13826
Atoka,40005,OK,Oklahoma,34.3736,-96.0378,13815
O'Brien,19141,IA,Iowa,43.0838,-95.6249,13796
Hardy,54031,WV,West Virginia,39.0075,-78.8579,13789
Newton,48351,TX,Texas,30.7864,-93.7447,13788
Glades,12043,FL,Florida,26.9564,-81.189,13777
Allamakee,19005,IA,Iowa,43.2843,-91.3781,13761
Franklin,16041,ID,Idaho,42.1811,-111.8132,13736
Faribault,27043,MN,Minnesota,43.6739,-93.948,13727
White,17193,IL,Illinois,38.0875,-88.1796,13712
Glacier,30035,MT,Montana,48.7051,-112.9948,13706
Wadena,27159,MN,Minnesota,46.5857,-94.9694,13681
York,31185,NE,Nebraska,40.8727,-97.5971,13671
Greene,28041,MS,Mississippi,31.2143,-88.6391,13619
Osage,29151,MO,Missouri,38.4604,-91.8618,13613
Comanche,48093,TX,Texas,31.948,-98.5582,13597
Izard,5065,AR,Arkansas,36.0948,-91.9134,13596
Archuleta,8007,CO,Colorado,37.1936,-107.0484,13588
Pend Oreille,53051,WA,Washington,48.5323,-117.274,13588
Dooly,13093,GA,Georgia,32.1572,-83.7988,13571
Stewart,47161,TN,Tennessee,36.5012,-87.8385,13553
Perquimans,37143,NC,North Carolina,36.2058,-76.4411,13513
Mason,17125,IL,Illinois,40.2396,-89.9168,13486
Ripley,29181,MO,Missouri,36.6528,-90.8639,13484
Bienville,22013,LA,Louisiana,32.3473,-93.0561,13391
Kodiak Island,2150,AK,Alaska,57.6807,-153.7972,13383
Grundy,47061,TN,Tennessee,35.3884,-85.7226,13371
Jackson,21109,KY,Kentucky,37.4198,-84.0058,13368
Price,55099,WI,Wisconsin,45.6804,-90.3614,13351
Lewis,21135,KY,Kentucky,38.5315,-83.3781,13345
Monroe,54063,WV,West Virginia,37.5604,-80.5505,13344
Douglas,29067,MO,Missouri,36.9326,-92.4988,13335
Mississippi,29133,MO,Missouri,36.8281,-89.2911,13328
Big Horn,30003,MT,Montana,45.4234,-107.4897,13302
Goshen,56015,WY,Wyoming,42.0879,-104.3533,13301
Clay,1027,AL,Alabama,33.2691,-85.8605,13285
Lincoln,5079,AR,Arkansas,33.957,-91.7344,13278
Morgan,21175,KY,Kentucky,37.9223,-83.2589,13270
Howard,5061,AR,Arkansas,34.0888,-93.9936,13267
Hughes,40063,OK,Oklahoma,35.0484,-96.2502,13265
Jackson,20085,KS,Kansas,39.4168,-95.7937,13249
Clay,17025,IL,Illinois,38.7542,-88.4902,13217
Madison,51113,VA,Virginia,38.4137,-78.2792,13208
Ford,17053,IL,Illinois,40.5972,-88.2233,13155
Moffat,8081,CO,Colorado,40.6184,-108.2073,13150
Fremont,16043,ID,Idaho,44.2288,-111.4819,13111
Macon,13193,GA,Georgia,32.3584,-84.0425,13107
Buffalo,55011,WI,Wisconsin,44.3798,-91.7545,13087
Wayne,29223,MO,Missouri,37.1126,-90.4614,13058
Vinton,39163,OH,Ohio,39.251,-82.4853,13045
Charlton,13049,GA,Georgia,30.7817,-82.1377,13032
Webster,21233,KY,Kentucky,37.5184,-87.6831,13021
Lamb,48279,TX,Texas,34.0686,-102.3517,13018
Cass,19029,IA,Iowa,41.3315,-94.9278,12990
Greene,17061,IL,Illinois,39.3562,-90.3905,12988
Amelia,51007,VA,Virginia,37.336,-77.9761,12970
Millard,49027,UT,Utah,39.0733,-113.1006,12963
Camp,48063,TX,Texas,32.9732,-94.9785,12938
Bleckley,13023,GA,Georgia,32.4344,-83.3279,12870
Dawson,48115,TX,Texas,32.7425,-101.9477,12849
Breathitt,21025,KY,Kentucky,37.5216,-83.3241,12802
Butler,21031,KY,Kentucky,37.2073,-86.6817,12756
Choctaw,1023,AL,Alabama,32.0197,-88.2632,12755
Lake,46079,SD,South Dakota,44.022,-97.1294,12747
Wilbarger,48487,TX,Texas,34.0808,-99.241,12717
Summers,54089,WV,West Virginia,37.6559,-80.8586,12710
Shoshone,16079,ID,Idaho,47.353,-115.8924,12700
Haskell,40061,OK,Oklahoma,35.2248,-95.1166,12688
Presque Isle,26141,MI,Michigan,45.3401,-83.918,12687
Caldwell,21033,KY,Kentucky,37.1453,-87.8679,12679
Pamlico,37137,NC,North Carolina,35.1435,-76.7407,12673
Martinsville,51690,VA,Virginia,36.6826,-79.8636,12646
Wright,19197,IA,Iowa,42.7331,-93.7351,12644
Sumter,1119,AL,Alabama,32.5911,-88.1988,12595
Lawrence,28077,MS,Mississippi,31.5502,-90.107,12595
Stone,5137,AR,Arkansas,35.8599,-92.1568,12582
Trinity,6105,CA,California,40.6507,-123.1126,12541
Allen,20001,KS,Kansas,37.8857,-95.3014,12503
Pulaski,18131,IN,Indiana,41.0418,-86.6988,12482
Appanoose,19007,IA,Iowa,40.7432,-92.8686,12462
Bath,21011,KY,Kentucky,38.145,-83.7427,12421
Terry,48445,TX,Texas,33.1738,-102.3352,12408
Johnson,17087,IL,Illinois,37.4597,-88.881,12391
Pike,18125,IN,Indiana,38.3988,-87.2322,12364
Morris,48343,TX,Texas,33.1135,-94.7327,12357
Koochiching,27071,MN,Minnesota,48.2453,-93.7834,12355
Magoffin,21153,KY,Kentucky,37.7065,-83.0649,12346
Little River,5081,AR,Arkansas,33.7009,-94.2352,12345
Amite,28005,MS,Mississippi,31.1744,-90.8044,12341
Todd,21219,KY,Kentucky,36.8356,-87.1792,12334
Cass,17017,IL,Illinois,39.9735,-90.2474,12324
Union,19175,IA,Iowa,41.0277,-94.2424,12303
Fulton,5049,AR,Arkansas,36.3816,-91.8182,12301
Lunenburg,51111,VA,Virginia,36.9462,-78.2406,12294
Powell,21197,KY,Kentucky,37.8311,-83.8237,12283
Yalobusha,28161,MS,Mississippi,34.0282,-89.7076,12276
Crawford,13079,GA,Georgia,32.7145,-83.9863,12267
Grundy,19075,IA,Iowa,42.4019,-92.7914,12262
Menard,17129,IL,Illinois,40.0274,-89.8022,12261
Meigs,47121,TN,Tennessee,35.5129,-84.8133,12237
Conecuh,1035,AL,Alabama,31.4293,-86.9937,12219
Edmonson,21061,KY,Kentucky,37.2088,-86.2386,12195
Bollinger,29017,MO,Missouri,37.3222,-90.0259,12181
Madison,29123,MO,Missouri,37.4781,-90.345,12176
Live Oak,48297,TX,Texas,28.3514,-98.1248,12175
Boundary,16021,ID,Idaho,48.7669,-116.4629,12156
Northumberland,51133,VA,Virginia,37.8874,-76.4195,12151
Lewis,47101,TN,Tennessee,35.5273,-87.4931,12131
Poquoson,51735,VA,Virginia,37.1318,-76.3568,12121
Red River,48387,TX,Texas,33.6207,-95.0503,12115
Colfax,35007,NM,New Mexico,36.6061,-104.6468,12106
Jefferson,30043,MT,Montana,46.1485,-112.0938,12069
Washington,21229,KY,Kentucky,37.7534,-85.1748,12044
Prowers,8099,CO,Colorado,37.9552,-102.3934,12035
Linn,29115,MO,Missouri,39.8702,-93.1072,12004
Rains,48379,TX,Texas,32.8704,-95.7934,12001
Okfuskee,40107,OK,Oklahoma,35.4654,-96.3228,11987
Perry,28111,MS,Mississippi,31.172,-88.9923,11981
Chickasaw,19037,IA,Iowa,43.06,-92.3177,11970
Charlotte,51037,VA,Virginia,37.0116,-78.6616,11953
Morgan,49029,UT,Utah,41.0893,-111.5732,11950
Zavala,48507,TX,Texas,28.8662,-99.7605,11930
Blackford,18009,IN,Indiana,40.4736,-85.3248,11926
Franklin,12037,FL,Florida,29.8764,-84.814,11914
Skamania,53059,WA,Washington,46.023,-121.9148,11906
Chippewa,27023,MN,Minnesota,45.0223,-95.5667,11876
DeKalb,29063,MO,Missouri,39.8932,-94.4047,11872
Marion,20115,KS,Kansas,38.3589,-97.0969,11865
Northampton,51131,VA,Virginia,37.343,-75.877,11826
Towns,13281,GA,Georgia,34.9167,-83.7373,11815
Big Horn,56003,WY,Wyoming,44.5267,-107.9952,11809
Lake,26085,MI,Michigan,43.9901,-85.8016,11805
Sanders,30089,MT,Montana,47.6748,-115.1333,11804
Lyon,19119,IA,Iowa,43.3805,-96.2102,11800
Washington,37187,NC,North Carolina,35.8226,-76.5775,11788
Heard,13149,GA,Georgia,33.297,-85.1283,11785
Teton,16081,ID,Idaho,43.7594,-111.2076,11776
Jackson,47087,TN,Tennessee,36.3592,-85.6731,11767
Ward,48475,TX,Texas,31.5095,-103.1025,11745
Blanco,48031,TX,Texas,30.2664,-98.3999,11733
Barton,29011,MO,Missouri,37.5023,-94.3471,11732
Owyhee,16073,ID,Idaho,42.5814,-116.1699,11724
Decatur,47039,TN,Tennessee,35.603,-88.1088,11663
Juab,49023,UT,Utah,39.7027,-112.7848,11623
Grant,54023,WV,West Virginia,39.1051,-79.1956,11565
Custer,30017,MT,Montana,46.2527,-105.5717,11563
Marshall,17123,IL,Illinois,41.0332,-89.3448,11562
Shelby,19165,IA,Iowa,41.6851,-95.3102,11544
